Feedback_Excitation	Feedback_Inhibition	Participant_Index	Noise_LOC	Reaction_Time	Accuracy
0.0	-0.14	11	0.11	65.57142857142857	0.0660377358490566
0.0	-0.14	11	0.12	62.07142857142857	0.0660377358490566
0.0	-0.14	11	0.13	70.5	0.07547169811320754
0.0	-0.14	11	0.14	64.36363636363636	0.05188679245283019
0.0	-0.14	11	0.15	74.16666666666667	0.05660377358490566
0.0	-0.14	12	0	40.401069518716575	0.8820754716981132
0.0	-0.14	12	0.01	42.387978142076506	0.8632075471698113
0.0	-0.14	12	0.02	55.074285714285715	0.8254716981132075
0.0	-0.14	12	0.03	66.01834862385321	0.5141509433962265
0.0	-0.14	12	0.04	67.49180327868852	0.28773584905660377
0.0	-0.14	12	0.05	71.04	0.2358490566037736
0.0	-0.14	12	0.06	73.08571428571429	0.1650943396226415
0.0	-0.14	12	0.07	68.52	0.1179245283018868
0.0	-0.14	12	0.08	64.9090909090909	0.10377358490566038
0.0	-0.14	12	0.09	68.16666666666667	0.08490566037735849
0.0	-0.14	12	0.1	68.6470588235294	0.08018867924528301
0.0	-0.14	12	0.11	61.46153846153846	0.06132075471698113
0.0	-0.14	12	0.12	63.857142857142854	0.0660377358490566
0.0	-0.14	12	0.13	65.23076923076923	0.06132075471698113
0.0	-0.14	12	0.14	59.07692307692308	0.06132075471698113
0.0	-0.14	12	0.15	61.46153846153846	0.06132075471698113
0.0	-0.14	13	0	40.401069518716575	0.8820754716981132
0.0	-0.14	13	0.01	41.78378378378378	0.8726415094339622
0.0	-0.14	13	0.02	53.887573964497044	0.7971698113207547
0.0	-0.14	13	0.03	62.33018867924528	0.5
0.0	-0.14	13	0.04	69.18333333333334	0.2830188679245283
0.0	-0.14	13	0.05	73.1063829787234	0.22169811320754718
0.0	-0.14	13	0.06	70.16216216216216	0.17452830188679244
0.0	-0.14	13	0.07	75.92592592592592	0.12735849056603774
0.0	-0.14	13	0.08	68.63636363636364	0.10377358490566038
0.0	-0.14	13	0.09	71.28571428571429	0.09905660377358491
0.0	-0.14	13	0.1	65.05882352941177	0.08018867924528301
0.0	-0.14	13	0.11	58.54545454545455	0.05188679245283019
0.0	-0.14	13	0.12	63.61538461538461	0.06132075471698113
0.0	-0.14	13	0.13	62.416666666666664	0.05660377358490566
0.0	-0.14	13	0.14	62.61538461538461	0.06132075471698113
0.0	-0.14	13	0.15	65.83333333333333	0.05660377358490566
0.0	-0.14	14	0	40.401069518716575	0.8820754716981132
0.0	-0.14	14	0.01	42.043956043956044	0.8584905660377359
0.0	-0.14	14	0.02	55.13793103448276	0.8207547169811321
0.0	-0.14	14	0.03	64.00952380952381	0.49528301886792453
0.0	-0.14	14	0.04	70.57142857142857	0.2971698113207547
0.0	-0.14	14	0.05	70.41666666666667	0.22641509433962265
0.0	-0.14	14	0.06	74.14634146341463	0.19339622641509435
0.0	-0.14	14	0.07	73.28	0.1179245283018868
0.0	-0.14	14	0.08	66.45833333333333	0.11320754716981132
0.0	-0.14	14	0.09	61.0	0.08490566037735849
0.0	-0.14	14	0.1	67.17647058823529	0.08018867924528301
0.0	-0.14	14	0.11	64.07142857142857	0.0660377358490566
0.0	-0.14	14	0.12	61.583333333333336	0.05660377358490566
0.0	-0.14	14	0.13	60.93333333333333	0.07075471698113207
0.0	-0.14	14	0.14	56.857142857142854	0.0660377358490566
0.0	-0.14	14	0.15	67.61538461538461	0.06132075471698113
0.0	-0.14	15	0	40.401069518716575	0.8820754716981132
0.0	-0.14	15	0.01	42.70652173913044	0.8679245283018868
0.0	-0.14	15	0.02	54.71098265895954	0.8160377358490566
0.0	-0.14	15	0.03	62.833333333333336	0.4811320754716981
0.0	-0.14	15	0.04	67.30508474576271	0.2783018867924528
0.0	-0.14	15	0.05	73.88461538461539	0.24528301886792453
0.0	-0.14	15	0.06	75.22222222222223	0.16981132075471697
0.0	-0.14	15	0.07	70.19354838709677	0.14622641509433962
0.0	-0.14	15	0.08	65.52380952380952	0.09905660377358491
0.0	-0.14	15	0.09	63.888888888888886	0.08490566037735849
0.0	-0.14	15	0.1	68.0	0.08490566037735849
0.0	-0.14	15	0.11	65.64285714285714	0.0660377358490566
0.0	-0.14	15	0.12	62.2	0.07075471698113207
0.0	-0.14	15	0.13	59.333333333333336	0.05660377358490566
0.0	-0.14	15	0.14	66.0909090909091	0.05188679245283019
0.0	-0.14	15	0.15	63.61538461538461	0.06132075471698113
0.0	-0.13	0	0	40.23157894736842	0.8962264150943396
0.0	-0.13	0	0.01	42.791666666666664	0.9056603773584906
0.0	-0.13	0	0.02	52.0	0.8537735849056604
0.0	-0.13	0	0.03	61.75675675675676	0.5235849056603774
0.0	-0.13	0	0.04	71.0875	0.37735849056603776
0.0	-0.13	0	0.05	71.31372549019608	0.24056603773584906
0.0	-0.13	0	0.06	72.0	0.17452830188679244
0.0	-0.13	0	0.07	72.03333333333333	0.14150943396226415
0.0	-0.13	0	0.08	67.21739130434783	0.10849056603773585
0.0	-0.13	0	0.09	62.9	0.09433962264150944
0.0	-0.13	0	0.1	64.0	0.08962264150943396
0.0	-0.13	0	0.11	63.266666666666666	0.07075471698113207
0.0	-0.13	0	0.12	65.75	0.07547169811320754
0.0	-0.13	0	0.13	68.26666666666667	0.07075471698113207
0.0	-0.13	0	0.14	60.07142857142857	0.0660377358490566
0.0	-0.13	0	0.15	67.16666666666667	0.05660377358490566
0.0	-0.13	1	0	40.23157894736842	0.8962264150943396
0.0	-0.13	1	0.01	42.35602094240838	0.9009433962264151
0.0	-0.13	1	0.02	52.567567567567565	0.8726415094339622
0.0	-0.13	1	0.03	65.01587301587301	0.5943396226415094
0.0	-0.13	1	0.04	67.66197183098592	0.33490566037735847
0.0	-0.13	1	0.05	70.74509803921569	0.24056603773584906
0.0	-0.13	1	0.06	71.37209302325581	0.2028301886792453
0.0	-0.13	1	0.07	69.2	0.14150943396226415
0.0	-0.13	1	0.08	72.73076923076923	0.12264150943396226
0.0	-0.13	1	0.09	69.3	0.09433962264150944
0.0	-0.13	1	0.1	62.25	0.09433962264150944
0.0	-0.13	1	0.11	55.57142857142857	0.0660377358490566
0.0	-0.13	1	0.12	61.92857142857143	0.0660377358490566
0.0	-0.13	1	0.13	64.66666666666667	0.07075471698113207
0.0	-0.13	1	0.14	66.84615384615384	0.06132075471698113
0.0	-0.13	1	0.15	71.0	0.06132075471698113
0.0	-0.13	2	0	40.23157894736842	0.8962264150943396
0.0	-0.13	2	0.01	42.2565445026178	0.9009433962264151
0.0	-0.13	2	0.02	51.88461538461539	0.8584905660377359
0.0	-0.13	2	0.03	63.54621848739496	0.5613207547169812
0.0	-0.13	2	0.04	72.22972972972973	0.3490566037735849
0.0	-0.13	2	0.05	71.90566037735849	0.25
0.0	-0.13	2	0.06	74.13333333333334	0.21226415094339623
0.0	-0.13	2	0.07	72.03703703703704	0.12735849056603774
0.0	-0.13	2	0.08	69.08	0.1179245283018868
0.0	-0.13	2	0.09	71.1304347826087	0.10849056603773585
0.0	-0.13	2	0.1	61.22222222222222	0.08490566037735849
0.0	-0.13	2	0.11	69.16666666666667	0.08490566037735849
0.0	-0.13	2	0.12	65.4	0.07075471698113207
0.0	-0.13	2	0.13	62.61538461538461	0.06132075471698113
0.0	-0.13	2	0.14	64.3076923076923	0.06132075471698113
0.0	-0.13	2	0.15	61.5	0.05660377358490566
0.0	-0.13	3	0	40.23157894736842	0.8962264150943396
0.0	-0.13	3	0.01	42.589473684210525	0.8962264150943396
0.0	-0.13	3	0.02	51.79347826086956	0.8679245283018868
0.0	-0.13	3	0.03	63.95614035087719	0.5377358490566038
0.0	-0.13	3	0.04	67.45833333333333	0.33962264150943394
0.0	-0.13	3	0.05	72.38	0.2358490566037736
0.0	-0.13	3	0.06	70.67441860465117	0.2028301886792453
0.0	-0.13	3	0.07	73.2	0.1650943396226415
0.0	-0.13	3	0.08	71.09677419354838	0.14622641509433962
0.0	-0.13	3	0.09	64.0	0.08018867924528301
0.0	-0.13	3	0.1	62.55555555555556	0.08490566037735849
0.0	-0.13	3	0.11	60.5	0.07547169811320754
0.0	-0.13	3	0.12	62.15384615384615	0.06132075471698113
0.0	-0.13	3	0.13	64.4	0.07075471698113207
0.0	-0.13	3	0.14	62.86666666666667	0.07075471698113207
0.0	-0.13	3	0.15	64.86666666666666	0.07075471698113207
0.0	-0.13	4	0	40.23157894736842	0.8962264150943396
0.0	-0.13	4	0.01	41.968586387434556	0.9009433962264151
0.0	-0.13	4	0.02	50.46629213483146	0.839622641509434
0.0	-0.13	4	0.03	63.9327731092437	0.5613207547169812
0.0	-0.13	4	0.04	69.53246753246754	0.3632075471698113
0.0	-0.13	4	0.05	73.89830508474576	0.2783018867924528
0.0	-0.13	4	0.06	72.82051282051282	0.18396226415094338
0.0	-0.13	4	0.07	68.48275862068965	0.13679245283018868
0.0	-0.13	4	0.08	69.93103448275862	0.13679245283018868
0.0	-0.13	4	0.09	68.9090909090909	0.10377358490566038
0.0	-0.13	4	0.1	69.22222222222223	0.08490566037735849
0.0	-0.13	4	0.11	61.6	0.07075471698113207
0.0	-0.13	4	0.12	65.53846153846153	0.06132075471698113
0.0	-0.13	4	0.13	59.46666666666667	0.07075471698113207
0.0	-0.13	4	0.14	66.35714285714286	0.0660377358490566
0.0	-0.13	4	0.15	68.61538461538461	0.06132075471698113
0.0	-0.13	5	0	40.23157894736842	0.8962264150943396
0.0	-0.13	5	0.01	42.36649214659686	0.9009433962264151
0.0	-0.13	5	0.02	52.255434782608695	0.8679245283018868
0.0	-0.13	5	0.03	63.3963963963964	0.5235849056603774
0.0	-0.13	5	0.04	68.57333333333334	0.35377358490566035
0.0	-0.13	5	0.05	72.7090909090909	0.25943396226415094
0.0	-0.13	5	0.06	71.94594594594595	0.17452830188679244
0.0	-0.13	5	0.07	70.13793103448276	0.13679245283018868
0.0	-0.13	5	0.08	69.375	0.11320754716981132
0.0	-0.13	5	0.09	61.904761904761905	0.09905660377358491
0.0	-0.13	5	0.1	66.16666666666667	0.08490566037735849
0.0	-0.13	5	0.11	73.11111111111111	0.08490566037735849
0.0	-0.13	5	0.12	65.58823529411765	0.08018867924528301
0.0	-0.13	5	0.13	62.54545454545455	0.05188679245283019
0.0	-0.13	5	0.14	63.38461538461539	0.06132075471698113
0.0	-0.13	5	0.15	59.36363636363637	0.05188679245283019
0.0	-0.13	6	0	40.23157894736842	0.8962264150943396
0.0	-0.13	6	0.01	42.41884816753927	0.9009433962264151
0.0	-0.13	6	0.02	52.87978142076503	0.8632075471698113
0.0	-0.13	6	0.03	62.58771929824562	0.5377358490566038
0.0	-0.13	6	0.04	67.45333333333333	0.35377358490566035
0.0	-0.13	6	0.05	75.57142857142857	0.2641509433962264
0.0	-0.13	6	0.06	71.925	0.18867924528301888
0.0	-0.13	6	0.07	68.54545454545455	0.15566037735849056
0.0	-0.13	6	0.08	68.47826086956522	0.10849056603773585
0.0	-0.13	6	0.09	64.38888888888889	0.08490566037735849
0.0	-0.13	6	0.1	63.1578947368421	0.08962264150943396
0.0	-0.13	6	0.11	61.9375	0.07547169811320754
0.0	-0.13	6	0.12	62.93333333333333	0.07075471698113207
0.0	-0.13	6	0.13	66.84615384615384	0.06132075471698113
0.0	-0.13	6	0.14	59.38461538461539	0.06132075471698113
0.0	-0.13	6	0.15	63.30769230769231	0.06132075471698113
0.0	-0.13	7	0	40.23157894736842	0.8962264150943396
0.0	-0.13	7	0.01	42.83769633507853	0.9009433962264151
0.0	-0.13	7	0.02	52.59782608695652	0.8679245283018868
0.0	-0.13	7	0.03	61.828828828828826	0.5235849056603774
0.0	-0.13	7	0.04	70.12658227848101	0.37264150943396224
0.0	-0.13	7	0.05	71.89655172413794	0.27358490566037735
0.0	-0.13	7	0.06	70.0	0.19339622641509435
0.0	-0.13	7	0.07	70.5	0.1509433962264151
0.0	-0.13	7	0.08	71.54545454545455	0.10377358490566038
0.0	-0.13	7	0.09	69.28571428571429	0.09905660377358491
0.0	-0.13	7	0.1	65.21052631578948	0.08962264150943396
0.0	-0.13	7	0.11	62.13333333333333	0.07075471698113207
0.0	-0.13	7	0.12	59.625	0.07547169811320754
0.0	-0.13	7	0.13	63.92857142857143	0.0660377358490566
0.0	-0.13	7	0.14	68.64285714285714	0.0660377358490566
0.0	-0.13	7	0.15	64.14285714285714	0.0660377358490566
0.0	-0.13	8	0	40.23157894736842	0.8962264150943396
0.0	-0.13	8	0.01	42.403141361256544	0.9009433962264151
0.0	-0.13	8	0.02	51.6448087431694	0.8632075471698113
0.0	-0.13	8	0.03	63.109243697478995	0.5613207547169812
0.0	-0.13	8	0.04	69.20779220779221	0.3632075471698113
0.0	-0.13	8	0.05	71.0909090909091	0.25943396226415094
0.0	-0.13	8	0.06	75.36585365853658	0.19339622641509435
0.0	-0.13	8	0.07	69.875	0.1509433962264151
0.0	-0.13	8	0.08	66.72413793103448	0.13679245283018868
0.0	-0.13	8	0.09	64.52631578947368	0.08962264150943396
0.0	-0.13	8	0.1	60.30769230769231	0.06132075471698113
0.0	-0.13	8	0.11	65.6875	0.07547169811320754
0.0	-0.13	8	0.12	69.61111111111111	0.08490566037735849
0.0	-0.13	8	0.13	65.46153846153847	0.06132075471698113
0.0	-0.13	8	0.14	61.38461538461539	0.06132075471698113
0.0	-0.13	8	0.15	57.5	0.05660377358490566
0.0	-0.13	9	0	40.23157894736842	0.8962264150943396
0.0	-0.13	9	0.01	42.06315789473684	0.8962264150943396
0.0	-0.13	9	0.02	52.75135135135135	0.8726415094339622
0.0	-0.13	9	0.03	63.16949152542373	0.5566037735849056
0.0	-0.13	9	0.04	67.74666666666667	0.35377358490566035
0.0	-0.13	9	0.05	72.18518518518519	0.25471698113207547
0.0	-0.13	9	0.06	70.8695652173913	0.2169811320754717
0.0	-0.13	9	0.07	67.54285714285714	0.1650943396226415
0.0	-0.13	9	0.08	66.66666666666667	0.11320754716981132
0.0	-0.13	9	0.09	68.5	0.09433962264150944
0.0	-0.13	9	0.1	61.23529411764706	0.08018867924528301
0.0	-0.13	9	0.11	68.16666666666667	0.08490566037735849
0.0	-0.13	9	0.12	63.25	0.05660377358490566
0.0	-0.13	9	0.13	65.23076923076923	0.06132075471698113
0.0	-0.13	9	0.14	63.69230769230769	0.06132075471698113
0.0	-0.13	9	0.15	56.214285714285715	0.0660377358490566
0.0	-0.13	10	0	40.23157894736842	0.8962264150943396
0.0	-0.13	10	0.01	42.026178010471206	0.9009433962264151
0.0	-0.13	10	0.02	50.87431693989071	0.8632075471698113
0.0	-0.13	10	0.03	64.23333333333333	0.5660377358490566
0.0	-0.13	10	0.04	71.05479452054794	0.3443396226415094
0.0	-0.13	10	0.05	73.96666666666667	0.2830188679245283
0.0	-0.13	10	0.06	72.54347826086956	0.2169811320754717
0.0	-0.13	10	0.07	73.26470588235294	0.16037735849056603
0.0	-0.13	10	0.08	68.31818181818181	0.10377358490566038
0.0	-0.13	10	0.09	72.14285714285714	0.09905660377358491
0.0	-0.13	10	0.1	61.5	0.08490566037735849
0.0	-0.13	10	0.11	65.14285714285714	0.0660377358490566
0.0	-0.13	10	0.12	69.66666666666667	0.07075471698113207
0.0	-0.13	10	0.13	68.75	0.05660377358490566
0.0	-0.13	10	0.14	63.142857142857146	0.0660377358490566
0.0	-0.13	10	0.15	70.0	0.06132075471698113
0.0	-0.13	11	0	40.23157894736842	0.8962264150943396
0.0	-0.13	11	0.01	41.421052631578945	0.8962264150943396
0.0	-0.13	11	0.02	52.29834254143646	0.8537735849056604
0.0	-0.13	11	0.03	60.53913043478261	0.5424528301886793
0.0	-0.13	11	0.04	70.1038961038961	0.3632075471698113
0.0	-0.13	11	0.05	70.91666666666667	0.22641509433962265
0.0	-0.13	11	0.06	71.26829268292683	0.19339622641509435
0.0	-0.13	11	0.07	70.84375	0.1509433962264151
0.0	-0.13	11	0.08	68.83333333333333	0.11320754716981132
0.0	-0.13	11	0.09	67.04347826086956	0.10849056603773585
0.0	-0.13	11	0.1	72.57894736842105	0.08962264150943396
0.0	-0.13	11	0.11	68.9	0.09433962264150944
0.0	-0.13	11	0.12	59.714285714285715	0.0660377358490566
0.0	-0.13	11	0.13	60.27272727272727	0.05188679245283019
0.0	-0.13	11	0.14	68.14285714285714	0.0660377358490566
0.0	-0.13	11	0.15	66.15384615384616	0.06132075471698113
0.0	-0.13	12	0	40.23157894736842	0.8962264150943396
0.0	-0.13	12	0.01	42.15263157894737	0.8962264150943396
0.0	-0.13	12	0.02	50.729281767955804	0.8537735849056604
0.0	-0.13	12	0.03	63.553719008264466	0.5707547169811321
0.0	-0.13	12	0.04	69.41558441558442	0.3632075471698113
0.0	-0.13	12	0.05	71.72549019607843	0.24056603773584906
0.0	-0.13	12	0.06	69.95	0.18867924528301888
0.0	-0.13	12	0.07	70.37931034482759	0.13679245283018868
0.0	-0.13	12	0.08	64.8	0.09433962264150944
0.0	-0.13	12	0.09	66.7	0.09433962264150944
0.0	-0.13	12	0.1	72.45	0.09433962264150944
0.0	-0.13	12	0.11	63.1875	0.07547169811320754
0.0	-0.13	12	0.12	60.5	0.0660377358490566
0.0	-0.13	12	0.13	64.92857142857143	0.0660377358490566
0.0	-0.13	12	0.14	68.21428571428571	0.0660377358490566
0.0	-0.13	12	0.15	60.61538461538461	0.06132075471698113
0.0	-0.13	13	0	40.23157894736842	0.8962264150943396
0.0	-0.13	13	0.01	41.9	0.8962264150943396
0.0	-0.13	13	0.02	52.005464480874316	0.8632075471698113
0.0	-0.13	13	0.03	63.796460176991154	0.5330188679245284
0.0	-0.13	13	0.04	68.81159420289855	0.32547169811320753
0.0	-0.13	13	0.05	71.20408163265306	0.23113207547169812
0.0	-0.13	13	0.06	70.97619047619048	0.19811320754716982
0.0	-0.13	13	0.07	61.888888888888886	0.12735849056603774
0.0	-0.13	13	0.08	67.53571428571429	0.1320754716981132
0.0	-0.13	13	0.09	69.96	0.1179245283018868
0.0	-0.13	13	0.1	64.88888888888889	0.08490566037735849
0.0	-0.13	13	0.11	64.86666666666666	0.07075471698113207
0.0	-0.13	13	0.12	62.76923076923077	0.06132075471698113
0.0	-0.13	13	0.13	63.0625	0.07547169811320754
0.0	-0.13	13	0.14	65.875	0.07547169811320754
0.0	-0.13	13	0.15	65.0	0.05660377358490566
0.0	-0.13	14	0	40.23157894736842	0.8962264150943396
0.0	-0.13	14	0.01	42.717277486910994	0.9009433962264151
0.0	-0.13	14	0.02	51.52777777777778	0.8490566037735849
0.0	-0.13	14	0.03	61.47747747747748	0.5235849056603774
0.0	-0.13	14	0.04	68.3529411764706	0.32075471698113206
0.0	-0.13	14	0.05	70.16071428571429	0.2641509433962264
0.0	-0.13	14	0.06	70.88095238095238	0.19811320754716982
0.0	-0.13	14	0.07	68.48	0.1179245283018868
0.0	-0.13	14	0.08	75.0	0.12735849056603774
0.0	-0.13	14	0.09	68.52380952380952	0.09905660377358491
0.0	-0.13	14	0.1	69.0	0.08490566037735849
0.0	-0.13	14	0.11	58.5	0.07547169811320754
0.0	-0.13	14	0.12	66.33333333333333	0.05660377358490566
0.0	-0.13	14	0.13	61.46666666666667	0.07075471698113207
0.0	-0.13	14	0.14	66.5	0.07547169811320754
0.0	-0.13	14	0.15	64.83333333333333	0.05660377358490566
0.0	-0.13	15	0	40.23157894736842	0.8962264150943396
0.0	-0.13	15	0.01	42.395833333333336	0.9056603773584906
0.0	-0.13	15	0.02	51.939890710382514	0.8632075471698113
0.0	-0.13	15	0.03	62.260504201680675	0.5613207547169812
0.0	-0.13	15	0.04	69.0126582278481	0.37264150943396224
0.0	-0.13	15	0.05	71.07692307692308	0.24528301886792453
0.0	-0.13	15	0.06	68.16279069767442	0.2028301886792453
0.0	-0.13	15	0.07	73.12121212121212	0.15566037735849056
0.0	-0.13	15	0.08	65.68181818181819	0.10377358490566038
0.0	-0.13	15	0.09	68.1	0.09433962264150944
0.0	-0.13	15	0.1	66.26315789473684	0.08962264150943396
0.0	-0.13	15	0.11	60.1578947368421	0.08962264150943396
0.0	-0.13	15	0.12	67.25	0.07547169811320754
0.0	-0.13	15	0.13	64.84615384615384	0.06132075471698113
0.0	-0.13	15	0.14	69.5625	0.07547169811320754
0.0	-0.13	15	0.15	56.92857142857143	0.0660377358490566
0.0	-0.12	0	0	41.253807106598984	0.9292452830188679
0.0	-0.12	0	0.01	42.4030612244898	0.9245283018867925
0.0	-0.12	0	0.02	48.967914438502675	0.8820754716981132
0.0	-0.12	0	0.03	63.17037037037037	0.6367924528301887
0.0	-0.12	0	0.04	71.02222222222223	0.42452830188679247
0.0	-0.12	0	0.05	70.96491228070175	0.2688679245283019
0.0	-0.12	0	0.06	69.6923076923077	0.18396226415094338
0.0	-0.12	0	0.07	74.33333333333333	0.15566037735849056
0.0	-0.12	0	0.08	67.84615384615384	0.12264150943396226
0.0	-0.12	0	0.09	64.2	0.09433962264150944
0.0	-0.12	0	0.1	61.23529411764706	0.08018867924528301
0.0	-0.12	0	0.11	69.23529411764706	0.08018867924528301
0.0	-0.12	0	0.12	66.4	0.07075471698113207
0.0	-0.12	0	0.13	65.3076923076923	0.06132075471698113
0.0	-0.12	0	0.14	62.666666666666664	0.05660377358490566
0.0	-0.12	0	0.15	67.71428571428571	0.0660377358490566
0.0	-0.12	1	0	41.253807106598984	0.9292452830188679
0.0	-0.12	1	0.01	42.12307692307692	0.9198113207547169
0.0	-0.12	1	0.02	49.35294117647059	0.8820754716981132
0.0	-0.12	1	0.03	61.63846153846154	0.6132075471698113
0.0	-0.12	1	0.04	67.25287356321839	0.41037735849056606
0.0	-0.12	1	0.05	70.36065573770492	0.28773584905660377
0.0	-0.12	1	0.06	73.44	0.2358490566037736
0.0	-0.12	1	0.07	69.0909090909091	0.15566037735849056
0.0	-0.12	1	0.08	73.35714285714286	0.1320754716981132
0.0	-0.12	1	0.09	65.61904761904762	0.09905660377358491
0.0	-0.12	1	0.1	64.52380952380952	0.09905660377358491
0.0	-0.12	1	0.11	66.76470588235294	0.08018867924528301
0.0	-0.12	1	0.12	64.16666666666667	0.08490566037735849
0.0	-0.12	1	0.13	56.46153846153846	0.06132075471698113
0.0	-0.12	1	0.14	68.0	0.08018867924528301
0.0	-0.12	1	0.15	67.86666666666666	0.07075471698113207
0.0	-0.12	2	0	41.253807106598984	0.9292452830188679
0.0	-0.12	2	0.01	42.27040816326531	0.9245283018867925
0.0	-0.12	2	0.02	50.42780748663102	0.8820754716981132
0.0	-0.12	2	0.03	60.808	0.589622641509434
0.0	-0.12	2	0.04	69.38095238095238	0.39622641509433965
0.0	-0.12	2	0.05	70.32203389830508	0.2783018867924528
0.0	-0.12	2	0.06	69.94736842105263	0.1792452830188679
0.0	-0.12	2	0.07	71.55	0.18867924528301888
0.0	-0.12	2	0.08	74.75	0.1509433962264151
0.0	-0.12	2	0.09	60.77272727272727	0.10377358490566038
0.0	-0.12	2	0.1	65.77272727272727	0.10377358490566038
0.0	-0.12	2	0.11	66.05882352941177	0.08018867924528301
0.0	-0.12	2	0.12	69.27777777777777	0.08490566037735849
0.0	-0.12	2	0.13	58.0	0.08490566037735849
0.0	-0.12	2	0.14	56.45454545454545	0.05188679245283019
0.0	-0.12	2	0.15	64.71428571428571	0.0660377358490566
0.0	-0.12	3	0	41.253807106598984	0.9292452830188679
0.0	-0.12	3	0.01	41.964285714285715	0.9245283018867925
0.0	-0.12	3	0.02	48.711229946524064	0.8820754716981132
0.0	-0.12	3	0.03	62.25190839694657	0.6179245283018868
0.0	-0.12	3	0.04	66.70588235294117	0.4009433962264151
0.0	-0.12	3	0.05	72.29032258064517	0.29245283018867924
0.0	-0.12	3	0.06	71.77777777777777	0.21226415094339623
0.0	-0.12	3	0.07	72.57142857142857	0.19811320754716982
0.0	-0.12	3	0.08	72.07142857142857	0.1320754716981132
0.0	-0.12	3	0.09	68.53846153846153	0.12264150943396226
0.0	-0.12	3	0.1	68.04347826086956	0.10849056603773585
0.0	-0.12	3	0.11	66.66666666666667	0.08490566037735849
0.0	-0.12	3	0.12	64.22222222222223	0.08490566037735849
0.0	-0.12	3	0.13	63.61538461538461	0.06132075471698113
0.0	-0.12	3	0.14	69.2	0.07075471698113207
0.0	-0.12	3	0.15	60.5625	0.07547169811320754
0.0	-0.12	4	0	41.253807106598984	0.9292452830188679
0.0	-0.12	4	0.01	42.15228426395939	0.9292452830188679
0.0	-0.12	4	0.02	49.95161290322581	0.8773584905660378
0.0	-0.12	4	0.03	60.90909090909091	0.6226415094339622
0.0	-0.12	4	0.04	67.41975308641975	0.38207547169811323
0.0	-0.12	4	0.05	72.23214285714286	0.2641509433962264
0.0	-0.12	4	0.06	72.55319148936171	0.22169811320754718
0.0	-0.12	4	0.07	70.94736842105263	0.1792452830188679
0.0	-0.12	4	0.08	69.0	0.1320754716981132
0.0	-0.12	4	0.09	71.03846153846153	0.12264150943396226
0.0	-0.12	4	0.1	67.3529411764706	0.08018867924528301
0.0	-0.12	4	0.11	69.63157894736842	0.08962264150943396
0.0	-0.12	4	0.12	66.375	0.07547169811320754
0.0	-0.12	4	0.13	62.666666666666664	0.05660377358490566
0.0	-0.12	4	0.14	66.84615384615384	0.06132075471698113
0.0	-0.12	4	0.15	68.13333333333334	0.07075471698113207
0.0	-0.12	5	0	41.253807106598984	0.9292452830188679
0.0	-0.12	5	0.01	42.525510204081634	0.9245283018867925
0.0	-0.12	5	0.02	49.483695652173914	0.8679245283018868
0.0	-0.12	5	0.03	62.5968992248062	0.6084905660377359
0.0	-0.12	5	0.04	67.06896551724138	0.41037735849056606
0.0	-0.12	5	0.05	73.66153846153846	0.30660377358490565
0.0	-0.12	5	0.06	70.67441860465117	0.2028301886792453
0.0	-0.12	5	0.07	72.32432432432432	0.17452830188679244
0.0	-0.12	5	0.08	70.96428571428571	0.1320754716981132
