Feedback_Excitation	Feedback_Inhibition	Cycle	/p/|pl^g	/b/|pl^g	/p/|bl^S	/b/|bl^S	/p/|#l^g	/b/|#l^g	/p/|#l^S	/b/|#l^S
0.06	-0.12	85	0.59734714	0.0	0.0	0.6119388	2.3968827e-05	3.4787035e-06	6.6349903e-06	0.04160428
0.06	-0.12	86	0.59706193	0.0	0.0	0.61202955	2.0916457e-05	2.8384202e-06	5.4965717e-06	0.045677714
0.06	-0.12	87	0.5967772	0.0	0.0	0.61211467	1.8257893e-05	2.3140428e-06	4.5501138e-06	0.04979555
0.06	-0.12	88	0.5964935	0.0	0.0	0.6121944	1.5941554e-05	1.8850064e-06	3.7638629e-06	0.0539463
0.06	-0.12	89	0.59621125	0.0	0.0	0.61226916	1.392272e-05	1.5343078e-06	3.111199e-06	0.058120914
0.06	-0.12	90	0.59593093	0.0	0.0	0.61233914	1.2162627e-05	1.2479054e-06	2.5698305e-06	0.062312406
0.06	-0.12	91	0.595653	0.0	0.0	0.6124046	1.0627654e-05	1.0142185e-06	2.1211151e-06	0.066514626
0.06	-0.12	92	0.59537774	0.0	0.0	0.61246586	9.288619e-06	8.2370724e-07	1.7494752e-06	0.07072214
0.06	-0.12	93	0.5951055	0.0	0.0	0.6125232	8.120189e-06	6.685231e-07	1.4419027e-06	0.074930176
0.06	-0.12	94	0.5948367	0.0	0.0	0.6125767	7.1003187e-06	5.422175e-07	1.1875435e-06	0.07913454
0.06	-0.12	95	0.5945715	0.0	0.0	0.61262685	6.209855e-06	4.3949686e-07	9.773485e-07	0.08333153
0.06	-0.12	96	0.59431016	0.0	0.0	0.61267364	5.432159e-06	3.560201e-07	8.037792e-07	0.08751792
0.06	-0.12	97	0.594053	0.0	0.0	0.6127173	4.7527665e-06	2.8823106e-07	6.6056026e-07	0.091690846
0.06	-0.12	98	0.59380007	0.0	0.0	0.61275804	4.159101e-06	2.3321978e-07	5.424722e-07	0.095847845
0.06	-0.12	99	0.5935517	0.0	0.0	0.612796	3.64022e-06	1.8860742e-07	4.451772e-07	0.09998675
0.06	-0.11	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.06	-0.11	1	0.1	0.0	0.0	0.1	0.0	0.0	0.0	0.0
0.06	-0.11	2	0.18	0.0	0.0	0.18	0.0	0.0	0.0	0.0
0.06	-0.11	3	0.2470504	0.0	0.0	0.2458204	0.0	0.0	0.0	0.0
0.06	-0.11	4	0.30147958	0.0	0.0	0.29990774	0.0	0.0	0.0	0.0
0.06	-0.11	5	0.34625405	0.0	0.0	0.34426326	0.0	0.0	0.0	0.0
0.06	-0.11	6	0.38283873	0.0	0.0	0.38060063	0.0	0.0	0.0	0.0
0.06	-0.11	7	0.41271487	0.0	0.0	0.4103508	0.0	0.0	0.0	0.0
0.06	-0.11	8	0.437078	0.0	0.0	0.4346773	0.0	0.0	0.0	0.0
0.06	-0.11	9	0.45692185	0.0	0.0	0.454545	0.0	0.0	0.0	0.0
0.06	-0.11	10	0.47307435	0.0	0.0	0.47075346	0.1	0.1	0.1	0.1
0.06	-0.11	11	0.4862153	0.0	0.0	0.48396617	0.18	0.18	0.18	0.18
0.06	-0.11	12	0.4969035	0.0	0.0	0.4947292	0.24441001	0.24092501	0.24441001	0.24092501
0.06	-0.11	13	0.5060821	0.0	0.0	0.50391865	0.29494715	0.2890728	0.29494715	0.2890728
0.06	-0.11	14	0.51416457	0.0	0.0	0.51193595	0.26505014	0.25845882	0.26505014	0.25845882
0.06	-0.11	15	0.52124566	0.0	0.0	0.5188486	0.23807997	0.23083505	0.23807997	0.23083505
0.06	-0.11	16	0.52743196	0.0	0.0	0.52476317	0.21376386	0.2060094	0.21376386	0.2060094
0.06	-0.11	17	0.53284603	0.0	0.0	0.52980685	0.19183734	0.18371867	0.19183734	0.18371867
0.06	-0.11	18	0.5376088	0.0	0.0	0.5341149	0.17207043	0.16371678	0.17207043	0.16371678
0.06	-0.11	19	0.5418168	0.0	0.0	0.5378049	0.15426502	0.1457819	0.15426502	0.1457819
0.06	-0.11	20	0.5455458	0.0	0.0	0.5409835	0.13824047	0.12971628	0.13824047	0.12971628
0.06	-0.11	21	0.54885095	0.0	0.0	0.5437374	0.1238303	0.11534053	0.1238303	0.11534053
0.06	-0.11	22	0.55177873	0.0	0.0	0.5461372	0.11088331	0.10249221	0.11088331	0.10249221
0.06	-0.11	23	0.55477226	0.0	0.0	0.54859346	0.09922613	0.09097569	0.09922613	0.09097569
0.06	-0.11	24	0.557894	0.0	0.0	0.55126685	0.08871955	0.08065191	0.08871955	0.08065191
0.06	-0.11	25	0.56103814	0.0	0.0	0.5541055	0.079254076	0.071407504	0.079254076	0.071407504
0.06	-0.11	26	0.5641174	0.0	0.0	0.5570169	0.07073526	0.06314502	0.07073526	0.06314502
0.06	-0.11	27	0.56706893	0.0	0.0	0.55991745	0.063083544	0.05579179	0.063083544	0.05579179
0.06	-0.11	28	0.5698493	0.0	0.0	0.5627608	0.056215834	0.049266856	0.056215834	0.049266856
0.06	-0.11	29	0.57243764	0.0	0.0	0.5655113	0.05005718	0.043487284	0.05005718	0.043487284
0.06	-0.11	30	0.5748335	0.0	0.0	0.56814635	0.044539828	0.03837414	0.044539828	0.03837414
0.06	-0.11	31	0.5770421	0.0	0.0	0.57064956	0.039600454	0.033853166	0.039600454	0.033853166
0.06	-0.11	32	0.57907516	0.0	0.0	0.5730185	0.035180103	0.029857999	0.035180103	0.029857999
0.06	-0.11	33	0.5809889	0.0	0.0	0.5753259	0.03122433	0.026318185	0.031213645	0.026335267
0.06	-0.11	34	0.58280325	0.0	0.0	0.5775955	0.027684204	0.023176527	0.027649866	0.023233723
0.06	-0.11	35	0.5845248	0.0	0.0	0.5798217	0.024517499	0.02038404	0.024448201	0.02050393
0.06	-0.11	36	0.5861554	0.0	0.0	0.5819912	0.021687748	0.01790108	0.021575274	0.018101733
0.06	-0.11	37	0.5876961	0.0	0.0	0.5840956	0.019162074	0.015693322	0.019002194	0.01598783
0.06	-0.11	38	0.5891487	0.0	0.0	0.586115	0.016910767	0.013732334	0.016702455	0.014127463
0.06	-0.11	39	0.5905118	0.0	0.0	0.58803433	0.01490737	0.011993535	0.014651766	0.012489887
0.06	-0.11	40	0.59178674	0.0	0.0	0.5898435	0.01312777	0.010454981	0.012827695	0.011048074
0.06	-0.11	41	0.59297013	0.0	0.0	0.59153724	0.011549755	0.009096717	0.011209328	0.009778263
0.06	-0.11	42	0.59405667	0.0	0.0	0.5931142	0.010152819	0.0079004355	0.009777105	0.008659565
0.06	-0.11	43	0.5950454	0.0	0.0	0.5945762	0.008918067	0.006849288	0.008512682	0.007673663
0.06	-0.11	44	0.59593934	0.0	0.0	0.59592724	0.007828048	0.005927695	0.00739903	0.006804456
0.06	-0.11	45	0.59674275	0.0	0.0	0.5971744	0.0068668174	0.0051213726	0.0064204168	0.0060377927
0.06	-0.11	46	0.5974574	0.0	0.0	0.5983274	0.0060199704	0.004417345	0.005562369	0.005361244
0.06	-0.11	47	0.59808576	0.0	0.0	0.59939414	0.005274539	0.003803881	0.0048116297	0.0047638994
0.06	-0.11	48	0.59863466	0.0	0.0	0.6003814	0.0046189	0.0032703974	0.004156117	0.004236184
0.06	-0.11	49	0.5991102	0.0	0.0	0.6012952	0.0040426697	0.0028073718	0.0035848662	0.0037696995
0.06	-0.11	50	0.5995177	0.0	0.0	0.60214096	0.003536607	0.0024062379	0.003087973	0.003357079
0.06	-0.11	51	0.5998619	0.0	0.0	0.60292375	0.003092526	0.0020592958	0.0026565276	0.002991862
0.06	-0.11	52	0.60014725	0.0	0.0	0.6036483	0.0027031351	0.0017597283	0.0022825461	0.002668382
0.06	-0.11	53	0.6003779	0.0	0.0	0.60431886	0.0023619458	0.0015015035	0.001958901	0.0023816687
0.06	-0.11	54	0.6005577	0.0	0.0	0.6049395	0.002063192	0.001279292	0.0016792512	0.002127362
0.06	-0.11	55	0.60069025	0.0	0.0	0.60551405	0.0018017559	0.0010883928	0.0014379732	0.0019016339
0.06	-0.11	56	0.6007792	0.0	0.0	0.6060459	0.0015731036	0.0009246669	0.0012300765	0.0017011311
0.06	-0.11	57	0.6008276	0.0	0.0	0.6065383	0.001373224	0.00078447734	0.0010511597	0.0015229178
0.06	-0.11	58	0.60083854	0.0	0.0	0.6069943	0.0011985737	0.000664635	0.0008973683	0.0013644113
0.06	-0.11	59	0.6008151	0.0	0.0	0.607417	0.0010460278	0.00056234957	0.0007653198	0.0012233211
0.06	-0.11	60	0.60076	0.0	0.0	0.6078114	0.00091283326	0.0004751851	0.00065206434	0.0010976323
0.06	-0.11	61	0.60067576	0.0	0.0	0.608181	0.0007965687	0.00040101956	0.0005550341	0.0009855748
0.06	-0.11	62	0.60056484	0.0	0.0	0.60852855	0.0006951066	0.0003380085	0.00047199542	0.000885591
0.06	-0.11	63	0.60042965	0.0	0.0	0.60885596	0.0006065797	0.0002845523	0.00040100783	0.0007963103
0.06	-0.11	64	0.60027236	0.0	0.0	0.60916483	0.0005293509	0.00023926653	0.00034038728	0.000716525
0.06	-0.11	65	0.60009503	0.0	0.0	0.6094563	0.00046198606	0.00020095553	0.0002886743	0.0010604234
0.06	-0.11	66	0.59989953	0.0	0.0	0.60973144	0.00040322836	0.00016858806	0.00024460553	0.0019667577
0.06	-0.11	67	0.5996878	0.0	0.0	0.6099911	0.00035197873	0.0001412772	0.00020708865	0.0033666159
0.06	-0.11	68	0.59946156	0.0	0.0	0.610236	0.00030727754	0.00011826209	0.00017518047	0.0051980717
0.06	-0.11	69	0.5992223	0.0	0.0	0.61046684	0.00026828726	9.889106e-05	0.00014806798	0.007405559
0.06	-0.11	70	0.59897166	0.0	0.0	0.6106843	0.00023427699	8.260688e-05	0.00012505149	0.009939253
0.06	-0.11	71	0.598711	0.0	0.0	0.6108891	0.00020460901	6.893389e-05	0.000105529674	0.012754564
0.06	-0.11	72	0.5984416	0.0	0.0	0.6110817	0.00017872707	5.7466717e-05	8.89864e-05	0.015811592
0.06	-0.11	73	0.5981648	0.0	0.0	0.6112628	0.00015614605	4.7860405e-05	7.497925e-05	0.019074703
0.06	-0.11	74	0.5978818	0.0	0.0	0.6114329	0.0001364429	3.98219e-05	6.312943e-05	0.022512091
0.06	-0.11	75	0.59759355	0.0	0.0	0.61159265	0.00011924882	3.3102624e-05	5.311297e-05	0.026095424
0.06	-0.11	76	0.5973011	0.0	0.0	0.6117425	0.00010424232	2.7492008e-05	4.4653116e-05	0.029799467
0.06	-0.11	77	0.5970054	0.0	0.0	0.6118829	9.114318e-05	2.2811968e-05	3.7513695e-05	0.033601783
0.06	-0.11	78	0.59670734	0.0	0.0	0.6120146	7.970718e-05	1.89121e-05	3.149337e-05	0.037482455
0.06	-0.11	79	0.59640765	0.0	0.0	0.6121379	6.972148e-05	1.566555e-05	2.6420674e-05	0.041423827
0.06	-0.11	80	0.5961072	0.0	0.0	0.61225337	6.1000595e-05	1.2965473e-05	2.2149718e-05	0.045410275
0.06	-0.11	81	0.5958065	0.0	0.0	0.61236143	5.338289e-05	1.0721997e-05	1.8556502e-05	0.049428
0.06	-0.11	82	0.59550625	0.0	0.0	0.6124625	4.6727262e-05	8.859646e-06	1.553573e-05	0.053464834
0.06	-0.11	83	0.59520704	0.0	0.0	0.612557	4.091082e-05	7.315083e-06	1.2998066e-05	0.057510078
0.06	-0.11	84	0.5949094	0.0	0.0	0.6126454	3.582658e-05	6.035219e-06	1.0867789e-05	0.06155435
0.06	-0.11	85	0.59461385	0.0	0.0	0.61272794	3.138134e-05	4.9756063e-06	9.0807725e-06	0.06558944
0.06	-0.11	86	0.5943208	0.0	0.0	0.61280507	2.7493774e-05	4.0990913e-06	7.5827593e-06	0.0696082
0.06	-0.11	87	0.59403056	0.0	0.0	0.6128771	2.4093024e-05	3.3746396e-06	6.3278803e-06	0.07360439
0.06	-0.11	88	0.59374356	0.0	0.0	0.6129443	2.1117386e-05	2.7763538e-06	5.27738e-06	0.077573664
0.06	-0.11	89	0.5934601	0.0	0.0	0.61300707	1.8513092e-05	2.2826482e-06	4.398549e-06	0.08151297
0.06	-0.11	90	0.5931805	0.0	0.0	0.61306566	1.6233274e-05	1.875551e-06	3.6638153e-06	0.0854197
0.06	-0.11	91	0.5929049	0.0	0.0	0.6131202	1.4237055e-05	1.540115e-06	3.049951e-06	0.089291595
0.06	-0.11	92	0.59263366	0.0	0.0	0.6131711	1.2488776e-05	1.2639217e-06	2.5374038e-06	0.093126744
0.06	-0.11	93	0.59236693	0.0	0.0	0.61321855	1.0957313e-05	1.0366639e-06	2.1097262e-06	0.096923545
0.06	-0.11	94	0.59210485	0.0	0.0	0.6132628	9.615499e-06	8.4979547e-07	1.7530921e-06	0.10068063
0.06	-0.11	95	0.5918476	0.0	0.0	0.61330396	8.439607e-06	6.9623684e-07	1.4558875e-06	0.1043969
0.06	-0.11	96	0.5915953	0.0	0.0	0.6133423	7.4089116e-06	5.7012863e-07	1.2083639e-06	0.108071476
0.06	-0.11	97	0.59134805	0.0	0.0	0.6133779	6.5053046e-06	4.6662598e-07	1.0023441e-06	0.11170364
0.06	-0.11	98	0.59110594	0.0	0.0	0.61341107	5.712959e-06	3.8172604e-07	8.309739e-07	0.115292855
0.06	-0.11	99	0.590869	0.0	0.0	0.61344194	5.018041e-06	3.1212448e-07	6.885123e-07	0.11883873
0.06	-0.1	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.06	-0.1	1	0.1	0.0	0.0	0.1	0.0	0.0	0.0	0.0
0.06	-0.1	2	0.18	0.0	0.0	0.18	0.0	0.0	0.0	0.0
0.06	-0.1	3	0.2470504	0.0	0.0	0.2458204	0.0	0.0	0.0	0.0
0.06	-0.1	4	0.30147958	0.0	0.0	0.29990774	0.0	0.0	0.0	0.0
0.06	-0.1	5	0.34625405	0.0	0.0	0.34426326	0.0	0.0	0.0	0.0
0.06	-0.1	6	0.38283873	0.0	0.0	0.38060063	0.0	0.0	0.0	0.0
0.06	-0.1	7	0.41271487	0.0	0.0	0.4103508	0.0	0.0	0.0	0.0
0.06	-0.1	8	0.437078	0.0	0.0	0.4346773	0.0	0.0	0.0	0.0
0.06	-0.1	9	0.45692185	0.0	0.0	0.454545	0.0	0.0	0.0	0.0
0.06	-0.1	10	0.47307435	0.0	0.0	0.47075346	0.1	0.1	0.1	0.1
0.06	-0.1	11	0.4862153	0.0	0.0	0.48396617	0.18	0.18	0.18	0.18
0.06	-0.1	12	0.4969035	0.0	0.0	0.4947292	0.24467239	0.2413924	0.24467239	0.2413924
0.06	-0.1	13	0.5060972	0.0	0.0	0.5039302	0.29566383	0.29013908	0.29566383	0.29013908
0.06	-0.1	14	0.5142098	0.0	0.0	0.51196796	0.26597193	0.25976285	0.26597193	0.25976285
0.06	-0.1	15	0.52132344	0.0	0.0	0.5189068	0.23921727	0.23238088	0.23921727	0.23238088
0.06	-0.1	16	0.5275487	0.0	0.0	0.5248503	0.21509193	0.20776093	0.21509193	0.20776093
0.06	-0.1	17	0.5330046	0.0	0.0	0.5299264	0.19332735	0.18563706	0.19332735	0.18563706
0.06	-0.1	18	0.5378117	0.0	0.0	0.5342691	0.17369227	0.16576388	0.17369227	0.16576388
0.06	-0.1	19	0.54206264	0.0	0.0	0.53799635	0.15598913	0.14792167	0.15598913	0.14792167
0.06	-0.1	20	0.5458307	0.0	0.0	0.5412145	0.14003927	0.13191561	0.14003927	0.13191561
0.06	-0.1	21	0.54916924	0.0	0.0	0.5440096	0.12567803	0.117569506	0.12567803	0.117569506
0.06	-0.1	22	0.5521246	0.0	0.0	0.5464497	0.11275671	0.10472447	0.11275671	0.10472447
0.06	-0.1	23	0.55515414	0.0	0.0	0.54895467	0.10111381	0.09319791	0.10111381	0.09319791
0.06	-0.1	24	0.5583153	0.0	0.0	0.5516846	0.09061353	0.08285317	0.09061353	0.08285317
0.06	-0.1	25	0.56149846	0.0	0.0	0.554584	0.081145436	0.0735769	0.081145436	0.0735769
0.06	-0.1	26	0.5646145	0.0	0.0	0.557554	0.07261206	0.06527199	0.07261206	0.06527199
0.06	-0.1	27	0.56759906	0.0	0.0	0.56050676	0.06493141	0.057862513	0.06493141	0.057862513
0.06	-0.1	28	0.57040584	0.0	0.0	0.56339395	0.058020703	0.051268835	0.058020703	0.051268835
0.06	-0.1	29	0.5730127	0.0	0.0	0.56617755	0.05180755	0.045410536	0.05180755	0.045410536
0.06	-0.1	30	0.57541674	0.0	0.0	0.5688321	0.046226725	0.040211182	0.046226725	0.040211182
0.06	-0.1	31	0.5776236	0.0	0.0	0.5713448	0.0412178	0.035599027	0.0412178	0.035599027
0.06	-0.1	32	0.5796475	0.0	0.0	0.5737117	0.03672366	0.031509984	0.03672366	0.031509984
0.06	-0.1	33	0.5815501	0.0	0.0	0.5760192	0.032691747	0.027874788	0.032679986	0.0278935
0.06	-0.1	34	0.58335763	0.0	0.0	0.5782937	0.029074213	0.024636716	0.029036324	0.024699636
0.06	-0.1	35	0.5850756	0.0	0.0	0.5805322	0.025829867	0.021747742	0.025753262	0.021879878
0.06	-0.1	36	0.5867044	0.0	0.0	0.5827225	0.022922494	0.019168507	0.022798533	0.019390786
0.06	-0.1	37	0.5882318	0.0	0.0	0.5848525	0.02031965	0.016865805	0.020143894	0.017193336
0.06	-0.1	38	0.5896524	0.0	0.0	0.5869059	0.017992634	0.014812397	0.01776369	0.015252961
0.06	-0.1	39	0.5909673	0.0	0.0	0.5888639	0.015915696	0.012984594	0.015634622	0.0135392435
0.06	-0.1	40	0.59216446	0.0	0.0	0.5907136	0.014065199	0.011361106	0.013734886	0.012025235
0.06	-0.1	41	0.59323424	0.0	0.0	0.5924475	0.012419255	0.009922434	0.012044032	0.010687178
0.06	-0.1	42	0.5941741	0.0	0.0	0.5940627	0.010957572	0.008650556	0.010542769	0.009504169
0.06	-0.1	43	0.59499	0.0	0.0	0.5955597	0.009661386	0.007528783	0.009212992	0.008457809
0.06	-0.1	44	0.59569037	0.0	0.0	0.59694326	0.008513436	0.006541672	0.008037833	0.007531876
0.06	-0.1	45	0.596284	0.0	0.0	0.5982222	0.007497773	0.005674872	0.007001632	0.006712083
0.06	-0.1	46	0.5967837	0.0	0.0	0.59940386	0.0065999012	0.0049152332	0.006089918	0.005985849
0.06	-0.1	47	0.59720063	0.0	0.0	0.6004949	0.0058067413	0.0042507956	0.0052893795	0.0053421073
0.06	-0.1	48	0.59754413	0.0	0.0	0.60150146	0.005106548	0.0036707364	0.0045878356	0.004771122
0.06	-0.1	49	0.59782237	0.0	0.0	0.6024294	0.0044888263	0.0031652644	0.0039741904	0.0042643314
0.06	-0.1	50	0.5980425	0.0	0.0	0.60328424	0.0039442685	0.0027254922	0.0034383812	0.0038142074
0.06	-0.1	51	0.5982107	0.0	0.0	0.6040714	0.003464549	0.0023435007	0.0029713234	0.0034141298
0.06	-0.1	52	0.5983325	0.0	0.0	0.6047958	0.0030422295	0.0020122384	0.002564847	0.0030582761
0.06	-0.1	53	0.5984128	0.0	0.0	0.60546243	0.0026706704	0.0017254351	0.0022116317	0.0027415245
0.06	-0.1	54	0.598456	0.0	0.0	0.60607564	0.002343954	0.001477524	0.0019051419	0.0024593682
0.06	-0.1	55	0.59846586	0.0	0.0	0.6066398	0.0020568138	0.0012635717	0.0016395252	0.0022078673
0.06	-0.1	56	0.5984459	0.0	0.0	0.6071587	0.0018045701	0.0010792151	0.0014096067	0.0019835485
0.06	-0.1	57	0.59839916	0.0	0.0	0.60763633	0.0015830703	0.00092060375	0.0012108213	0.0017833429
0.06	-0.1	58	0.5983286	0.0	0.0	0.60807866	0.0013886351	0.00078434683	0.0010391438	0.0016045314
0.06	-0.1	59	0.5982367	0.0	0.0	0.60849005	0.0012180089	0.00066746504	0.000891026	0.0018272998
0.06	-0.1	60	0.59812427	0.0	0.0	0.60887384	0.0010683064	0.00056734186	0.0007633629	0.0026637232
0.06	-0.1	61	0.5979922	0.0	0.0	0.60923266	0.00093698414	0.0004816903	0.00065343827	0.0040374743
0.06	-0.1	62	0.5978416	0.0	0.0	0.6095686	0.00082180265	0.00040851586	0.0005588785	0.0058799675
0.06	-0.1	63	0.59767383	0.0	0.0	0.60988337	0.00072079076	0.00034608215	0.00047761275	0.008129582
0.06	-0.1	64	0.59749013	0.0	0.0	0.6101785	0.0006322144	0.0002928803	0.0004078365	0.010731035
0.06	-0.1	65	0.597292	0.0	0.0	0.61045516	0.00055454887	0.00024760145	0.00034797963	0.013634769
0.06	-0.1	66	0.59708077	0.0	0.0	0.61071444	0.00048645394	0.00020911232	0.00029667775	0.01679641
0.06	-0.1	67	0.5968578	0.0	0.0	0.6109575	0.00042675243	0.00017643337	0.0002527466	0.020176262
0.06	-0.1	68	0.59662455	0.0	0.0	0.61118513	0.00037441053	0.0001487194	0.00021515945	0.023738831
0.06	-0.1	69	0.5963822	0.0	0.0	0.61139834	0.0003285208	0.00012524234	0.00018302734	0.027452465
0.06	-0.1	70	0.596132	0.0	0.0	0.6115979	0.000288287	0.0001053761	0.0001555813	0.03128894
0.06	-0.1	71	0.5958751	0.0	0.0	0.6117846	0.0002530106	8.858312e-05	0.00013215705	0.03522315
0.06	-0.1	72	0.59561265	0.0	0.0	0.61195916	0.00022207908	7.440257e-05	0.00011218121	0.039232783
0.06	-0.1	73	0.5953457	0.0	0.0	0.61212236	0.00019495538	6.2440005e-05	9.515951e-05	0.04329805
0.06	-0.1	74	0.5950751	0.0	0.0	0.6122748	0.00017116877	5.235832e-05	8.0666236e-05	0.047401454
0.06	-0.1	75	0.5948017	0.0	0.0	0.6124172	0.00015030667	4.3869797e-05	6.833516e-05	0.05152754
0.06	-0.1	76	0.5945265	0.0	0.0	0.61255014	0.00013200757	3.6729238e-05	5.785151e-05	0.055662706
0.06	-0.1	77	0.5942502	0.0	0.0	0.61267424	0.00011595469	3.0727933e-05	4.8945e-05	0.059795015
0.06	-0.1	78	0.5939734	0.0	0.0	0.61279005	0.00010187054	2.5688492e-05	4.138378e-05	0.06391402
0.06	-0.1	79	0.59369683	0.0	0.0	0.6128981	8.9512e-05	2.1460311e-05	3.4969155e-05	0.06801063
0.06	-0.1	80	0.5934211	0.0	0.0	0.61299884	7.866611e-05	1.7915692e-05	2.9531e-05	0.07207695
0.06	-0.1	81	0.59314656	0.0	0.0	0.6130927	6.914631e-05	1.4946488e-05	2.4923787e-05	0.07610617
0.06	-0.1	82	0.5928739	0.0	0.0	0.6131803	6.0789156e-05	1.246121e-05	2.1023136e-05	0.08009247
0.06	-0.1	83	0.5926033	0.0	0.0	0.61326194	5.3451495e-05	1.03825505e-05	1.7722834e-05	0.084030874
0.06	-0.1	84	0.59233534	0.0	0.0	0.613338	4.7007816e-05	8.645263e-06	1.4932264e-05	0.08791719
0.06	-0.1	85	0.59207034	0.0	0.0	0.6134088	4.134809e-05	7.194336e-06	1.2574172e-05	0.09174792
0.06	-0.1	86	0.5918086	0.0	0.0	0.61347485	3.6375983e-05	5.983418e-06	1.0582756e-05	0.0955202
0.06	-0.1	87	0.5915508	0.0	0.0	0.61353636	3.2007152e-05	4.973494e-06	8.901983e-06	0.099233106
0.06	-0.1	88	0.5912977	0.0	0.0	0.61359364	2.8167711e-05	4.1317567e-06	7.4842183e-06	0.10288599
0.06	-0.1	89	0.5910498	0.0	0.0	0.6136469	2.4792887e-05	3.4306463e-06	6.288991e-06	0.10647842
0.06	-0.1	90	0.59080744	0.0	0.0	0.6136966	2.1825846e-05	2.8470376e-06	5.28194e-06	0.11001015
0.06	-0.1	91	0.5905709	0.0	0.0	0.61374277	1.9216803e-05	2.3615346e-06	4.4339135e-06	0.11348108
0.06	-0.1	92	0.59034044	0.0	0.0	0.61378574	1.6922137e-05	1.9578838e-06	3.7201928e-06	0.11689132
0.06	-0.1	93	0.590116	0.0	0.0	0.61382574	1.4903606e-05	1.622476e-06	3.1198333e-06	0.12024105
0.06	-0.1	94	0.5898978	0.0	0.0	0.61386293	1.3127679e-05	1.3439267e-06	2.6150992e-06	0.12353064
0.06	-0.1	95	0.5896858	0.0	0.0	0.61389756	1.1564942e-05	1.1127191e-06	2.190983e-06	0.12676048
0.06	-0.1	96	0.58948	0.0	0.0	0.61392975	1.0189584e-05	9.2090517e-07	1.8347926e-06	0.12993114
0.06	-0.1	97	0.58928037	0.0	0.0	0.61395967	8.978951e-06	7.6185086e-07	1.5358019e-06	0.13304323
0.06	-0.1	98	0.589087	0.0	0.0	0.6139874	7.913157e-06	6.300236e-07	1.2849513e-06	0.13609743
0.06	-0.1	99	0.5888998	0.0	0.0	0.6140132	6.9747357e-06	5.208124e-07	1.074594e-06	0.1390945
0.06	-0.09	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.06	-0.09	1	0.1	0.0	0.0	0.1	0.0	0.0	0.0	0.0
0.06	-0.09	2	0.18	0.0	0.0	0.18	0.0	0.0	0.0	0.0
0.06	-0.09	3	0.2470504	0.0	0.0	0.2458204	0.0	0.0	0.0	0.0
0.06	-0.09	4	0.30147958	0.0	0.0	0.29990774	0.0	0.0	0.0	0.0
0.06	-0.09	5	0.34625405	0.0	0.0	0.34426326	0.0	0.0	0.0	0.0
0.06	-0.09	6	0.38283873	0.0	0.0	0.38060063	0.0	0.0	0.0	0.0
0.06	-0.09	7	0.41271487	0.0	0.0	0.4103508	0.0	0.0	0.0	0.0
0.06	-0.09	8	0.437078	0.0	0.0	0.4346773	0.0	0.0	0.0	0.0
0.06	-0.09	9	0.45692185	0.0	0.0	0.454545	0.0	0.0	0.0	0.0
0.06	-0.09	10	0.47307435	0.0	0.0	0.47075346	0.1	0.1	0.1	0.1
0.06	-0.09	11	0.4862153	0.0	0.0	0.48396617	0.18	0.18	0.18	0.18
0.06	-0.09	12	0.4969035	0.0	0.0	0.4947292	0.2449348	0.2418598	0.2449348	0.2418598
0.06	-0.09	13	0.50611234	0.0	0.0	0.5039425	0.29638022	0.29120448	0.29638022	0.29120448
0.06	-0.09	14	0.5142553	0.0	0.0	0.5120012	0.2671086	0.2610703	0.2671086	0.2610703
0.06	-0.09	15	0.5214025	0.0	0.0	0.5189681	0.24082434	0.23393643	0.24082434	0.23393643
0.06	-0.09	16	0.5276675	0.0	0.0	0.52494437	0.21708255	0.20952925	0.21708255	0.20952925
0.06	-0.09	17	0.5331666	0.0	0.0	0.5300569	0.19554892	0.18757966	0.19554892	0.18757966
0.06	-0.09	18	0.5380186	0.0	0.0	0.5344381	0.17598301	0.16784261	0.17598301	0.16784261
0.06	-0.09	19	0.5423125	0.0	0.0	0.5382067	0.15832682	0.15010035	0.15832682	0.15010035
0.06	-0.09	20	0.54611915	0.0	0.0	0.54146886	0.14240249	0.134161	0.14240249	0.134161
0.06	-0.09	21	0.5494902	0.0	0.0	0.54430854	0.1280465	0.11985154	0.1280465	0.11985154
0.06	-0.09	22	0.5524722	0.0	0.0	0.54679143	0.115111575	0.10701635	0.115111575	0.10701635
0.06	-0.09	23	0.5555367	0.0	0.0	0.5493468	0.10344873	0.09548688	0.10344873	0.09548688
0.06	-0.09	24	0.5587387	0.0	0.0	0.5521372	0.09292526	0.08512884	0.09292526	0.08512884
0.06	-0.09	25	0.5619647	0.0	0.0	0.55510145	0.08342876	0.07582869	0.08342876	0.07582869
0.06	-0.09	26	0.56512356	0.0	0.0	0.558133	0.07485852	0.06748899	0.07485852	0.06748899
0.06	-0.09	27	0.56814575	0.0	0.0	0.5611435	0.06712892	0.060030393	0.06712892	0.060030393
0.06	-0.09	28	0.57098454	0.0	0.0	0.56408	0.060157053	0.053374276	0.060157053	0.053374276
0.06	-0.09	29	0.57361686	0.0	0.0	0.56690335	0.05387258	0.047442496	0.05387258	0.047442496
0.06	-0.09	30	0.5760368	0.0	0.0	0.5695852	0.048212454	0.042160995	0.048212454	0.042160995
