TARGET	LEX	AWP	AGSD	LUCEK	ACT	AccType	Acc	RT	RTlength	Length	UP	RTup	TARGET	COH	NB	RHY1	RHY2	EMBED	xEMBED	COHshort	COHlong	COHeq	DEL	ADD	SUB
rid	slex	0.3	0	20	Probability	Peak	1	100	23	3	3	0	rid	3	7	6	19	1	2	0	1	2	0	1	6
rid	slex	0.3	0	20	Probability	Max	1	26	23	3	3	0	rid	3	7	6	19	1	2	0	1	2	0	1	6
rid	slex	0.3	0	20	Probability	Abz	1	44	23	3	3	0	rid	3	7	6	19	1	2	0	1	2	0	1	6
rid	slex	0.3	0	20	Probability	Diff	1	33	23	3	3	0	rid	3	7	6	19	1	2	0	1	2	0	1	6
rid	slex	0.3	0	20	Probability	CDiff	1	50	23	3	3	0	rid	3	7	6	19	1	2	0	1	2	0	1	6
rili	slex	0.3	0	20	Activation	Peak	1	100	29	4	4	0	rili	3	2	1	6	2	1	2	0	1	1	0	1
rili	slex	0.3	0	20	Activation	Max	1	37	29	4	4	0	rili	3	2	1	6	2	1	2	0	1	1	0	1
rili	slex	0.3	0	20	Activation	Abz	1	42	29	4	4	0	rili	3	2	1	6	2	1	2	0	1	1	0	1
rili	slex	0.3	0	20	Activation	Diff	1	42	29	4	4	0	rili	3	2	1	6	2	1	2	0	1	1	0	1
rili	slex	0.3	0	20	Activation	CDiff	1	67	29	4	4	0	rili	3	2	1	6	2	1	2	0	1	1	0	1
rili	slex	0.3	0	20	Probability	Peak	1	100	29	4	4	0	rili	3	2	1	6	2	1	2	0	1	1	0	1
rili	slex	0.3	0	20	Probability	Max	1	37	29	4	4	0	rili	3	2	1	6	2	1	2	0	1	1	0	1
rili	slex	0.3	0	20	Probability	Abz	1	44	29	4	4	0	rili	3	2	1	6	2	1	2	0	1	1	0	1
rili	slex	0.3	0	20	Probability	Diff	1	38	29	4	4	0	rili	3	2	1	6	2	1	2	0	1	1	0	1
rili	slex	0.3	0	20	Probability	CDiff	1	40	29	4	4	0	rili	3	2	1	6	2	1	2	0	1	1	0	1
ril	slex	0.3	0	20	Activation	Peak	1	89	23	3	3	0	ril	3	6	5	29	1	2	0	1	2	0	1	5
ril	slex	0.3	0	20	Activation	Max	1	25	23	3	3	0	ril	3	6	5	29	1	2	0	1	2	0	1	5
ril	slex	0.3	0	20	Activation	Abz	1	44	23	3	3	0	ril	3	6	5	29	1	2	0	1	2	0	1	5
ril	slex	0.3	0	20	Activation	Diff	1	36	23	3	3	0	ril	3	6	5	29	1	2	0	1	2	0	1	5
ril	slex	0.3	0	20	Activation	CDiff	1	74	23	3	3	0	ril	3	6	5	29	1	2	0	1	2	0	1	5
ril	slex	0.3	0	20	Probability	Peak	1	100	23	3	3	0	ril	3	6	5	29	1	2	0	1	2	0	1	5
ril	slex	0.3	0	20	Probability	Max	1	25	23	3	3	0	ril	3	6	5	29	1	2	0	1	2	0	1	5
ril	slex	0.3	0	20	Probability	Abz	1	46	23	3	3	0	ril	3	6	5	29	1	2	0	1	2	0	1	5
ril	slex	0.3	0	20	Probability	Diff	1	34	23	3	3	0	ril	3	6	5	29	1	2	0	1	2	0	1	5
ril	slex	0.3	0	20	Probability	CDiff	1	42	23	3	3	0	ril	3	6	5	29	1	2	0	1	2	0	1	5
rul	slex	0.3	0	20	Activation	Peak	1	63	23	3	3	0	rul	3	6	5	29	1	2	0	1	2	0	0	6
rul	slex	0.3	0	20	Activation	Max	1	25	23	3	3	0	rul	3	6	5	29	1	2	0	1	2	0	0	6
rul	slex	0.3	0	20	Activation	Abz	1	41	23	3	3	0	rul	3	6	5	29	1	2	0	1	2	0	0	6
rul	slex	0.3	0	20	Activation	Diff	1	33	23	3	3	0	rul	3	6	5	29	1	2	0	1	2	0	0	6
rul	slex	0.3	0	20	Activation	CDiff	1	62	23	3	3	0	rul	3	6	5	29	1	2	0	1	2	0	0	6
rul	slex	0.3	0	20	Probability	Peak	1	100	23	3	3	0	rul	3	6	5	29	1	2	0	1	2	0	0	6
rul	slex	0.3	0	20	Probability	Max	1	25	23	3	3	0	rul	3	6	5	29	1	2	0	1	2	0	0	6
rul	slex	0.3	0	20	Probability	Abz	1	42	23	3	3	0	rul	3	6	5	29	1	2	0	1	2	0	0	6
rul	slex	0.3	0	20	Probability	Diff	1	33	23	3	3	0	rul	3	6	5	29	1	2	0	1	2	0	0	6
rul	slex	0.3	0	20	Probability	CDiff	1	55	23	3	3	0	rul	3	6	5	29	1	2	0	1	2	0	0	6
rupi	slex	0.3	0	20	Activation	Peak	1	100	29	4	3	6	rupi	3	1	1	3	2	1	2	0	1	0	0	1
rupi	slex	0.3	0	20	Activation	Max	1	32	29	4	3	6	rupi	3	1	1	3	2	1	2	0	1	0	0	1
rupi	slex	0.3	0	20	Activation	Abz	1	42	29	4	3	6	rupi	3	1	1	3	2	1	2	0	1	0	0	1
rupi	slex	0.3	0	20	Activation	Diff	1	40	29	4	3	6	rupi	3	1	1	3	2	1	2	0	1	0	0	1
rupi	slex	0.3	0	20	Activation	CDiff	1	58	29	4	3	6	rupi	3	1	1	3	2	1	2	0	1	0	0	1
rupi	slex	0.3	0	20	Probability	Peak	1	100	29	4	3	6	rupi	3	1	1	3	2	1	2	0	1	0	0	1
rupi	slex	0.3	0	20	Probability	Max	1	32	29	4	3	6	rupi	3	1	1	3	2	1	2	0	1	0	0	1
rupi	slex	0.3	0	20	Probability	Abz	1	43	29	4	3	6	rupi	3	1	1	3	2	1	2	0	1	0	0	1
rupi	slex	0.3	0	20	Probability	Diff	1	36	29	4	3	6	rupi	3	1	1	3	2	1	2	0	1	0	0	1
rupi	slex	0.3	0	20	Probability	CDiff	1	45	29	4	3	6	rupi	3	1	1	3	2	1	2	0	1	0	0	1
rut	slex	0.3	0	20	Activation	Peak	1	68	23	3	3	0	rut	3	5	4	48	1	1	0	1	2	0	0	5
rut	slex	0.3	0	20	Activation	Max	1	26	23	3	3	0	rut	3	5	4	48	1	1	0	1	2	0	0	5
rut	slex	0.3	0	20	Activation	Abz	1	44	23	3	3	0	rut	3	5	4	48	1	1	0	1	2	0	0	5
rut	slex	0.3	0	20	Activation	Diff	1	31	23	3	3	0	rut	3	5	4	48	1	1	0	1	2	0	0	5
rut	slex	0.3	0	20	Activation	CDiff	1	62	23	3	3	0	rut	3	5	4	48	1	1	0	1	2	0	0	5
rut	slex	0.3	0	20	Probability	Peak	1	100	23	3	3	0	rut	3	5	4	48	1	1	0	1	2	0	0	5
rut	slex	0.3	0	20	Probability	Max	1	26	23	3	3	0	rut	3	5	4	48	1	1	0	1	2	0	0	5
rut	slex	0.3	0	20	Probability	Abz	1	45	23	3	3	0	rut	3	5	4	48	1	1	0	1	2	0	0	5
rut	slex	0.3	0	20	Probability	Diff	1	34	23	3	3	0	rut	3	5	4	48	1	1	0	1	2	0	0	5
rut	slex	0.3	0	20	Probability	CDiff	1	51	23	3	3	0	rut	3	5	4	48	1	1	0	1	2	0	0	5
rxb	slex	0.3	0	20	Activation	Peak	1	62	23	3	3	0	rxb	4	3	2	5	2	2	0	2	2	0	0	3
rxb	slex	0.3	0	20	Activation	Max	1	26	23	3	3	0	rxb	4	3	2	5	2	2	0	2	2	0	0	3
rxb	slex	0.3	0	20	Activation	Abz	1	40	23	3	3	0	rxb	4	3	2	5	2	2	0	2	2	0	0	3
rxb	slex	0.3	0	20	Activation	Diff	1	31	23	3	3	0	rxb	4	3	2	5	2	2	0	2	2	0	0	3
rxb	slex	0.3	0	20	Activation	CDiff	1	59	23	3	3	0	rxb	4	3	2	5	2	2	0	2	2	0	0	3
rxb	slex	0.3	0	20	Probability	Peak	1	100	23	3	3	0	rxb	4	3	2	5	2	2	0	2	2	0	0	3
rxb	slex	0.3	0	20	Probability	Max	1	26	23	3	3	0	rxb	4	3	2	5	2	2	0	2	2	0	0	3
rxb	slex	0.3	0	20	Probability	Abz	1	40	23	3	3	0	rxb	4	3	2	5	2	2	0	2	2	0	0	3
rxb	slex	0.3	0	20	Probability	Diff	1	32	23	3	3	0	rxb	4	3	2	5	2	2	0	2	2	0	0	3
rxb	slex	0.3	0	20	Probability	CDiff	1	43	23	3	3	0	rxb	4	3	2	5	2	2	0	2	2	0	0	3
rxgxd	slex	0.3	0	20	Activation	Peak	1	86	35	5	3	12	rxgxd	4	1	1	1	2	1	2	0	2	0	0	1
rxgxd	slex	0.3	0	20	Activation	Max	1	34	35	5	3	12	rxgxd	4	1	1	1	2	1	2	0	2	0	0	1
rxgxd	slex	0.3	0	20	Activation	Abz	1	41	35	5	3	12	rxgxd	4	1	1	1	2	1	2	0	2	0	0	1
rxgxd	slex	0.3	0	20	Activation	Diff	1	36	35	5	3	12	rxgxd	4	1	1	1	2	1	2	0	2	0	0	1
rxgxd	slex	0.3	0	20	Activation	CDiff	1	54	35	5	3	12	rxgxd	4	1	1	1	2	1	2	0	2	0	0	1
rxgxd	slex	0.3	0	20	Probability	Peak	1	86	35	5	3	12	rxgxd	4	1	1	1	2	1	2	0	2	0	0	1
rxgxd	slex	0.3	0	20	Probability	Max	1	34	35	5	3	12	rxgxd	4	1	1	1	2	1	2	0	2	0	0	1
rxgxd	slex	0.3	0	20	Probability	Abz	1	41	35	5	3	12	rxgxd	4	1	1	1	2	1	2	0	2	0	0	1
rxgxd	slex	0.3	0	20	Probability	Diff	1	36	35	5	3	12	rxgxd	4	1	1	1	2	1	2	0	2	0	0	1
rxgxd	slex	0.3	0	20	Probability	CDiff	1	42	35	5	3	12	rxgxd	4	1	1	1	2	1	2	0	2	0	0	1
rxh	slex	0.3	0	20	Activation	Peak	1	73	23	3	3	0	rxh	4	4	3	3	2	3	0	2	2	0	2	2
rxh	slex	0.3	0	20	Activation	Max	1	26	23	3	3	0	rxh	4	4	3	3	2	3	0	2	2	0	2	2
rxh	slex	0.3	0	20	Activation	Abz	1	41	23	3	3	0	rxh	4	4	3	3	2	3	0	2	2	0	2	2
rxh	slex	0.3	0	20	Activation	Diff	1	31	23	3	3	0	rxh	4	4	3	3	2	3	0	2	2	0	2	2
rxh	slex	0.3	0	20	Activation	CDiff	1	61	23	3	3	0	rxh	4	4	3	3	2	3	0	2	2	0	2	2
rxh	slex	0.3	0	20	Probability	Peak	1	94	23	3	3	0	rxh	4	4	3	3	2	3	0	2	2	0	2	2
rxh	slex	0.3	0	20	Probability	Max	1	26	23	3	3	0	rxh	4	4	3	3	2	3	0	2	2	0	2	2
rxh	slex	0.3	0	20	Probability	Abz	1	41	23	3	3	0	rxh	4	4	3	3	2	3	0	2	2	0	2	2
rxh	slex	0.3	0	20	Probability	Diff	1	32	23	3	3	0	rxh	4	4	3	3	2	3	0	2	2	0	2	2
rxh	slex	0.3	0	20	Probability	CDiff	1	43	23	3	3	0	rxh	4	4	3	3	2	3	0	2	2	0	2	2
rxsxl	slex	0.3	0	20	Activation	Peak	1	83	35	5	3	12	rxsxl	4	1	1	1	3	1	2	0	2	0	0	1
rxsxl	slex	0.3	0	20	Activation	Max	1	36	35	5	3	12	rxsxl	4	1	1	1	3	1	2	0	2	0	0	1
rxsxl	slex	0.3	0	20	Activation	Abz	1	41	35	5	3	12	rxsxl	4	1	1	1	3	1	2	0	2	0	0	1
rxsxl	slex	0.3	0	20	Activation	Diff	1	38	35	5	3	12	rxsxl	4	1	1	1	3	1	2	0	2	0	0	1
rxsxl	slex	0.3	0	20	Activation	CDiff	1	52	35	5	3	12	rxsxl	4	1	1	1	3	1	2	0	2	0	0	1
rxsxl	slex	0.3	0	20	Probability	Peak	1	84	35	5	3	12	rxsxl	4	1	1	1	3	1	2	0	2	0	0	1
rxsxl	slex	0.3	0	20	Probability	Max	1	36	35	5	3	12	rxsxl	4	1	1	1	3	1	2	0	2	0	0	1
rxsxl	slex	0.3	0	20	Probability	Abz	1	41	35	5	3	12	rxsxl	4	1	1	1	3	1	2	0	2	0	0	1
rxsxl	slex	0.3	0	20	Probability	Diff	1	37	35	5	3	12	rxsxl	4	1	1	1	3	1	2	0	2	0	0	1
rxsxl	slex	0.3	0	20	Probability	CDiff	1	38	35	5	3	12	rxsxl	4	1	1	1	3	1	2	0	2	0	0	1
salxd	slex	0.3	0	20	Activation	Peak	1	89	35	5	3	12	salxd	2	1	1	2	2	1	1	0	1	0	0	1
salxd	slex	0.3	0	20	Activation	Max	1	32	35	5	3	12	salxd	2	1	1	2	2	1	1	0	1	0	0	1
salxd	slex	0.3	0	20	Activation	Abz	1	41	35	5	3	12	salxd	2	1	1	2	2	1	1	0	1	0	0	1
salxd	slex	0.3	0	20	Activation	Diff	1	39	35	5	3	12	salxd	2	1	1	2	2	1	1	0	1	0	0	1
salxd	slex	0.3	0	20	Activation	CDiff	1	53	35	5	3	12	salxd	2	1	1	2	2	1	1	0	1	0	0	1
salxd	slex	0.3	0	20	Probability	Peak	1	89	35	5	3	12	salxd	2	1	1	2	2	1	1	0	1	0	0	1
salxd	slex	0.3	0	20	Probability	Max	1	32	35	5	3	12	salxd	2	1	1	2	2	1	1	0	1	0	0	1
salxd	slex	0.3	0	20	Probability	Abz	1	42	35	5	3	12	salxd	2	1	1	2	2	1	1	0	1	0	0	1
salxd	slex	0.3	0	20	Probability	Diff	1	36	35	5	3	12	salxd	2	1	1	2	2	1	1	0	1	0	0	1
salxd	slex	0.3	0	20	Probability	CDiff	1	42	35	5	3	12	salxd	2	1	1	2	2	1	1	0	1	0	0	1
sari	slex	0.3	0	20	Activation	Peak	1	100	29	4	3	6	sari	2	1	1	4	2	1	0	1	1	0	0	1
sari	slex	0.3	0	20	Activation	Max	1	31	29	4	3	6	sari	2	1	1	4	2	1	0	1	1	0	0	1
sari	slex	0.3	0	20	Activation	Abz	1	41	29	4	3	6	sari	2	1	1	4	2	1	0	1	1	0	0	1
sari	slex	0.3	0	20	Activation	Diff	1	40	29	4	3	6	sari	2	1	1	4	2	1	0	1	1	0	0	1
sari	slex	0.3	0	20	Activation	CDiff	1	56	29	4	3	6	sari	2	1	1	4	2	1	0	1	1	0	0	1
sari	slex	0.3	0	20	Probability	Peak	1	100	29	4	3	6	sari	2	1	1	4	2	1	0	1	1	0	0	1
sari	slex	0.3	0	20	Probability	Max	1	31	29	4	3	6	sari	2	1	1	4	2	1	0	1	1	0	0	1
sari	slex	0.3	0	20	Probability	Abz	1	41	29	4	3	6	sari	2	1	1	4	2	1	0	1	1	0	0	1
sari	slex	0.3	0	20	Probability	Diff	1	36	29	4	3	6	sari	2	1	1	4	2	1	0	1	1	0	0	1
sari	slex	0.3	0	20	Probability	CDiff	1	42	29	4	3	6	sari	2	1	1	4	2	1	0	1	1	0	0	1
sid	slex	0.3	0	20	Activation	Peak	1	100	23	3	3	0	sid	7	10	6	19	2	2	1	1	5	1	1	8
sid	slex	0.3	0	20	Activation	Max	1	39	23	3	3	0	sid	7	10	6	19	2	2	1	1	5	1	1	8
sid	slex	0.3	0	20	Activation	Abz	1	52	23	3	3	0	sid	7	10	6	19	2	2	1	1	5	1	1	8
sid	slex	0.3	0	20	Activation	Diff	1	48	23	3	3	0	sid	7	10	6	19	2	2	1	1	5	1	1	8
sid	slex	0.3	0	20	Activation	CDiff	1	61	23	3	3	0	sid	7	10	6	19	2	2	1	1	5	1	1	8
sid	slex	0.3	0	20	Probability	Peak	1	100	23	3	3	0	sid	7	10	6	19	2	2	1	1	5	1	1	8
sid	slex	0.3	0	20	Probability	Max	1	39	23	3	3	0	sid	7	10	6	19	2	2	1	1	5	1	1	8
sid	slex	0.3	0	20	Probability	Abz	1	55	23	3	3	0	sid	7	10	6	19	2	2	1	1	5	1	1	8
sid	slex	0.3	0	20	Probability	Diff	1	41	23	3	3	0	sid	7	10	6	19	2	2	1	1	5	1	1	8
sid	slex	0.3	0	20	Probability	CDiff	1	54	23	3	3	0	sid	7	10	6	19	2	2	1	1	5	1	1	8
sik	slex	0.3	0	20	Activation	Peak	1	100	23	3	3	0	sik	7	9	4	22	2	2	1	1	5	1	1	7
sik	slex	0.3	0	20	Activation	Max	1	37	23	3	3	0	sik	7	9	4	22	2	2	1	1	5	1	1	7
sik	slex	0.3	0	20	Activation	Abz	1	52	23	3	3	0	sik	7	9	4	22	2	2	1	1	5	1	1	7
sik	slex	0.3	0	20	Activation	Diff	1	44	23	3	3	0	sik	7	9	4	22	2	2	1	1	5	1	1	7
sik	slex	0.3	0	20	Activation	CDiff	1	63	23	3	3	0	sik	7	9	4	22	2	2	1	1	5	1	1	7
sik	slex	0.3	0	20	Probability	Peak	1	100	23	3	3	0	sik	7	9	4	22	2	2	1	1	5	1	1	7
sik	slex	0.3	0	20	Probability	Max	1	37	23	3	3	0	sik	7	9	4	22	2	2	1	1	5	1	1	7
sik	slex	0.3	0	20	Probability	Abz	1	53	23	3	3	0	sik	7	9	4	22	2	2	1	1	5	1	1	7
sik	slex	0.3	0	20	Probability	Diff	1	39	23	3	3	0	sik	7	9	4	22	2	2	1	1	5	1	1	7
sik	slex	0.3	0	20	Probability	CDiff	1	52	23	3	3	0	sik	7	9	4	22	2	2	1	1	5	1	1	7
sikrxt	slex	0.3	0	20	Activation	Peak	1	82	41	6	4	12	sikrxt	7	1	1	1	4	1	6	0	1	0	0	1
sikrxt	slex	0.3	0	20	Activation	Max	1	39	41	6	4	12	sikrxt	7	1	1	1	4	1	6	0	1	0	0	1
sikrxt	slex	0.3	0	20	Activation	Abz	1	45	41	6	4	12	sikrxt	7	1	1	1	4	1	6	0	1	0	0	1
sikrxt	slex	0.3	0	20	Activation	Diff	1	44	41	6	4	12	sikrxt	7	1	1	1	4	1	6	0	1	0	0	1
sikrxt	slex	0.3	0	20	Activation	CDiff	1	56	41	6	4	12	sikrxt	7	1	1	1	4	1	6	0	1	0	0	1
sikrxt	slex	0.3	0	20	Probability	Peak	1	82	41	6	4	12	sikrxt	7	1	1	1	4	1	6	0	1	0	0	1
sikrxt	slex	0.3	0	20	Probability	Max	1	39	41	6	4	12	sikrxt	7	1	1	1	4	1	6	0	1	0	0	1
sikrxt	slex	0.3	0	20	Probability	Abz	1	46	41	6	4	12	sikrxt	7	1	1	1	4	1	6	0	1	0	0	1
sikrxt	slex	0.3	0	20	Probability	Diff	1	40	41	6	4	12	sikrxt	7	1	1	1	4	1	6	0	1	0	0	1
sikrxt	slex	0.3	0	20	Probability	CDiff	1	46	41	6	4	12	sikrxt	7	1	1	1	4	1	6	0	1	0	0	1
sil	slex	0.3	0	20	Activation	Peak	1	77	23	3	3	0	sil	7	9	5	29	2	1	1	1	5	1	1	7
sil	slex	0.3	0	20	Activation	Max	1	35	23	3	3	0	sil	7	9	5	29	2	1	1	1	5	1	1	7
sil	slex	0.3	0	20	Activation	Abz	1	47	23	3	3	0	sil	7	9	5	29	2	1	1	1	5	1	1	7
sil	slex	0.3	0	20	Activation	Diff	1	42	23	3	3	0	sil	7	9	5	29	2	1	1	1	5	1	1	7
sil	slex	0.3	0	20	Activation	CDiff	1	61	23	3	3	0	sil	7	9	5	29	2	1	1	1	5	1	1	7
sil	slex	0.3	0	20	Probability	Peak	1	100	23	3	3	0	sil	7	9	5	29	2	1	1	1	5	1	1	7
sil	slex	0.3	0	20	Probability	Max	1	35	23	3	3	0	sil	7	9	5	29	2	1	1	1	5	1	1	7
sil	slex	0.3	0	20	Probability	Abz	1	50	23	3	3	0	sil	7	9	5	29	2	1	1	1	5	1	1	7
sil	slex	0.3	0	20	Probability	Diff	1	38	23	3	3	0	sil	7	9	5	29	2	1	1	1	5	1	1	7
sil	slex	0.3	0	20	Probability	CDiff	1	54	23	3	3	0	sil	7	9	5	29	2	1	1	1	5	1	1	7
si	slex	0.3	0	20	Activation	Peak	1	76	17	2	2	0	si	7	12	7	2	1	9	0	6	1	0	5	7
si	slex	0.3	0	20	Activation	Max	1	20	17	2	2	0	si	7	12	7	2	1	9	0	6	1	0	5	7
si	slex	0.3	0	20	Activation	Abz	1	66	17	2	2	0	si	7	12	7	2	1	9	0	6	1	0	5	7
si	slex	0.3	0	20	Activation	Diff	1	32	17	2	2	0	si	7	12	7	2	1	9	0	6	1	0	5	7
si	slex	0.3	0	20	Activation	CDiff	1	68	17	2	2	0	si	7	12	7	2	1	9	0	6	1	0	5	7
si	slex	0.3	0	20	Probability	Peak	1	80	17	2	2	0	si	7	12	7	2	1	9	0	6	1	0	5	7
si	slex	0.3	0	20	Probability	Max	1	20	17	2	2	0	si	7	12	7	2	1	9	0	6	1	0	5	7
si	slex	0.3	0	20	Probability	Abz	1	63	17	2	2	0	si	7	12	7	2	1	9	0	6	1	0	5	7
si	slex	0.3	0	20	Probability	Diff	1	35	17	2	2	0	si	7	12	7	2	1	9	0	6	1	0	5	7
si	slex	0.3	0	20	Probability	CDiff	1	60	17	2	2	0	si	7	12	7	2	1	9	0	6	1	0	5	7
sis	slex	0.3	0	20	Activation	Peak	1	100	23	3	3	0	sis	7	7	2	10	2	1	1	1	5	1	0	6
sis	slex	0.3	0	20	Activation	Max	1	36	23	3	3	0	sis	7	7	2	10	2	1	1	1	5	1	0	6
sis	slex	0.3	0	20	Activation	Abz	1	48	23	3	3	0	sis	7	7	2	10	2	1	1	1	5	1	0	6
sis	slex	0.3	0	20	Activation	Diff	1	47	23	3	3	0	sis	7	7	2	10	2	1	1	1	5	1	0	6
sis	slex	0.3	0	20	Activation	CDiff	1	60	23	3	3	0	sis	7	7	2	10	2	1	1	1	5	1	0	6
sis	slex	0.3	0	20	Probability	Peak	1	100	23	3	3	0	sis	7	7	2	10	2	1	1	1	5	1	0	6
sis	slex	0.3	0	20	Probability	Max	1	36	23	3	3	0	sis	7	7	2	10	2	1	1	1	5	1	0	6
sis	slex	0.3	0	20	Probability	Abz	1	51	23	3	3	0	sis	7	7	2	10	2	1	1	1	5	1	0	6
sis	slex	0.3	0	20	Probability	Diff	1	39	23	3	3	0	sis	7	7	2	10	2	1	1	1	5	1	0	6
sis	slex	0.3	0	20	Probability	CDiff	1	52	23	3	3	0	sis	7	7	2	10	2	1	1	1	5	1	0	6
sit	slex	0.3	0	20	Activation	Peak	1	100	23	3	3	0	sit	7	11	7	48	3	1	1	1	5	2	1	8
sit	slex	0.3	0	20	Activation	Max	1	37	23	3	3	0	sit	7	11	7	48	3	1	1	1	5	2	1	8
sit	slex	0.3	0	20	Activation	Abz	1	50	23	3	3	0	sit	7	11	7	48	3	1	1	1	5	2	1	8
sit	slex	0.3	0	20	Activation	Diff	1	44	23	3	3	0	sit	7	11	7	48	3	1	1	1	5	2	1	8
sit	slex	0.3	0	20	Activation	CDiff	1	59	23	3	3	0	sit	7	11	7	48	3	1	1	1	5	2	1	8
sit	slex	0.3	0	20	Probability	Peak	1	100	23	3	3	0	sit	7	11	7	48	3	1	1	1	5	2	1	8
sit	slex	0.3	0	20	Probability	Max	1	37	23	3	3	0	sit	7	11	7	48	3	1	1	1	5	2	1	8
sit	slex	0.3	0	20	Probability	Abz	1	52	23	3	3	0	sit	7	11	7	48	3	1	1	1	5	2	1	8
sit	slex	0.3	0	20	Probability	Diff	1	39	23	3	3	0	sit	7	11	7	48	3	1	1	1	5	2	1	8
sit	slex	0.3	0	20	Probability	CDiff	1	52	23	3	3	0	sit	7	11	7	48	3	1	1	1	5	2	1	8
skar	slex	0.3	0	20	Activation	Peak	1	100	29	4	3	6	skar	3	3	2	8	3	1	0	0	3	1	0	2
skar	slex	0.3	0	20	Activation	Max	1	27	29	4	3	6	skar	3	3	2	8	3	1	0	0	3	1	0	2
skar	slex	0.3	0	20	Activation	Abz	1	41	29	4	3	6	skar	3	3	2	8	3	1	0	0	3	1	0	2
skar	slex	0.3	0	20	Activation	Diff	1	35	29	4	3	6	skar	3	3	2	8	3	1	0	0	3	1	0	2
skar	slex	0.3	0	20	Activation	CDiff	1	57	29	4	3	6	skar	3	3	2	8	3	1	0	0	3	1	0	2
skar	slex	0.3	0	20	Probability	Peak	1	100	29	4	3	6	skar	3	3	2	8	3	1	0	0	3	1	0	2
skar	slex	0.3	0	20	Probability	Max	1	27	29	4	3	6	skar	3	3	2	8	3	1	0	0	3	1	0	2
skar	slex	0.3	0	20	Probability	Abz	1	41	29	4	3	6	skar	3	3	2	8	3	1	0	0	3	1	0	2
skar	slex	0.3	0	20	Probability	Diff	1	35	29	4	3	6	skar	3	3	2	8	3	1	0	0	3	1	0	2
skar	slex	0.3	0	20	Probability	CDiff	1	42	29	4	3	6	skar	3	3	2	8	3	1	0	0	3	1	0	2
skru	slex	0.3	0	20	Activation	Peak	1	100	29	4	3	6	skru	3	2	2	5	2	1	0	0	3	1	0	1
skru	slex	0.3	0	20	Activation	Max	1	27	29	4	3	6	skru	3	2	2	5	2	1	0	0	3	1	0	1
skru	slex	0.3	0	20	Activation	Abz	1	41	29	4	3	6	skru	3	2	2	5	2	1	0	0	3	1	0	1
skru	slex	0.3	0	20	Activation	Diff	1	38	29	4	3	6	skru	3	2	2	5	2	1	0	0	3	1	0	1
skru	slex	0.3	0	20	Activation	CDiff	1	56	29	4	3	6	skru	3	2	2	5	2	1	0	0	3	1	0	1
skru	slex	0.3	0	20	Probability	Peak	1	100	29	4	3	6	skru	3	2	2	5	2	1	0	0	3	1	0	1
skru	slex	0.3	0	20	Probability	Max	1	27	29	4	3	6	skru	3	2	2	5	2	1	0	0	3	1	0	1
skru	slex	0.3	0	20	Probability	Abz	1	41	29	4	3	6	skru	3	2	2	5	2	1	0	0	3	1	0	1
skru	slex	0.3	0	20	Probability	Diff	1	35	29	4	3	6	skru	3	2	2	5	2	1	0	0	3	1	0	1
skru	slex	0.3	0	20	Probability	CDiff	1	42	29	4	3	6	skru	3	2	2	5	2	1	0	0	3	1	0	1
skul	slex	0.3	0	20	Activation	Peak	1	100	29	4	3	6	skul	3	2	2	5	2	1	0	0	3	1	0	1
skul	slex	0.3	0	20	Activation	Max	1	27	29	4	3	6	skul	3	2	2	5	2	1	0	0	3	1	0	1
skul	slex	0.3	0	20	Activation	Abz	1	43	29	4	3	6	skul	3	2	2	5	2	1	0	0	3	1	0	1
skul	slex	0.3	0	20	Activation	Diff	1	37	29	4	3	6	skul	3	2	2	5	2	1	0	0	3	1	0	1
skul	slex	0.3	0	20	Activation	CDiff	1	57	29	4	3	6	skul	3	2	2	5	2	1	0	0	3	1	0	1
skul	slex	0.3	0	20	Probability	Peak	1	100	29	4	3	6	skul	3	2	2	5	2	1	0	0	3	1	0	1
skul	slex	0.3	0	20	Probability	Max	1	27	29	4	3	6	skul	3	2	2	5	2	1	0	0	3	1	0	1
skul	slex	0.3	0	20	Probability	Abz	1	43	29	4	3	6	skul	3	2	2	5	2	1	0	0	3	1	0	1
skul	slex	0.3	0	20	Probability	Diff	1	36	29	4	3	6	skul	3	2	2	5	2	1	0	0	3	1	0	1
skul	slex	0.3	0	20	Probability	CDiff	1	44	29	4	3	6	skul	3	2	2	5	2	1	0	0	3	1	0	1
slip	slex	0.3	0	20	Activation	Peak	1	86	29	4	4	0	slip	3	5	3	8	2	2	0	0	3	1	1	3
slip	slex	0.3	0	20	Activation	Max	1	31	29	4	4	0	slip	3	5	3	8	2	2	0	0	3	1	1	3
slip	slex	0.3	0	20	Activation	Abz	1	43	29	4	4	0	slip	3	5	3	8	2	2	0	0	3	1	1	3
slip	slex	0.3	0	20	Activation	Diff	1	40	29	4	4	0	slip	3	5	3	8	2	2	0	0	3	1	1	3
slip	slex	0.3	0	20	Activation	CDiff	1	60	29	4	4	0	slip	3	5	3	8	2	2	0	0	3	1	1	3
slip	slex	0.3	0	20	Probability	Peak	1	88	29	4	4	0	slip	3	5	3	8	2	2	0	0	3	1	1	3
slip	slex	0.3	0	20	Probability	Max	1	31	29	4	4	0	slip	3	5	3	8	2	2	0	0	3	1	1	3
slip	slex	0.3	0	20	Probability	Abz	1	43	29	4	4	0	slip	3	5	3	8	2	2	0	0	3	1	1	3
